id,fecha,medio,titulo,url
33,2026-02-25T23:38:04.190686,Infobae,Partido Conservador se sumó al Partido Liberal y al Pacto Histórico: invitó a los simpatizantes a no votar las consultas del 8 de marzo,https://www.infobae.com/colombia/2026/02/25/partido-conservador-se-sumo-al-partido-liberal-y-al-pacto-historico-invito-a-los-simpatizantes-a-no-votar-las-consultas-del-8-de-marzo/
32,2026-02-25T21:00:31.410739,Infobae,Ernesto Macías arremetió contra Lafaurie por denuncias de fraude tras renuncia al Centro Democrático: “La narrativa pertenece al petrismo”,https://www.infobae.com/colombia/2026/02/25/ernesto-macias-arremetio-contra-lafaurie-por-denuncias-de-fraude-tras-renuncia-al-centro-democratico-la-narrativa-pertenece-al-petrismo/
31,2026-02-25T21:00:30.520984,Infobae,¿Ofrecen las bebidas energéticas beneficios más allá de la cafeína?,https://www.infobae.com/america/the-new-york-times/2026/02/25/ofrecen-las-bebidas-energeticas-beneficios-mas-alla-de-la-cafeina/
30,2026-02-25T21:00:28.331046,Infobae,Juez ordenó desarchivar la investigación por presunta injuria y calumnia que involucra a Andrés Pastrana y Gustavo Petro,https://www.infobae.com/colombia/2026/02/25/juez-ordeno-desarchivar-la-investigacion-por-presunta-injuria-y-calumnia-que-involucra-a-andres-pastrana-y-gustavo-petro/
29,2026-02-25T21:00:27.378868,Infobae,La NASA reveló que el cometa interestelar 3I/ATLAS contiene componentes básicos para la vida,https://www.infobae.com/america/ciencia-america/2026/02/25/la-nasa-revelo-que-el-cometa-interestelar-3iatlas-contiene-componentes-basicos-de-la-vida/
28,2026-02-25T21:00:27.107944,Infobae,Resultado oficial del Sinuano Día hoy 25 de febrero: chance ganador,https://www.infobae.com/colombia/2026/02/25/resultados-sinuano-dia-25-de-febrero-de-2026/
27,2026-02-25T21:00:26.306993,Infobae,Registrador delegado confirmó que se digitalizarán tres copias de formularios E-14: explicó para qué es cada una,https://www.infobae.com/colombia/2026/02/25/registrador-delegado-confirmo-que-se-digitalizaran-tres-copias-de-formularios-e-14-explico-para-que-es-cada-una/
26,2026-02-25T21:00:24.920714,Infobae,Hablaron familiares de mujer que falleció en dispensario de la Nueva EPS en Cúcuta: “El corazón le falló”,https://www.infobae.com/colombia/2026/02/25/hablaron-familiares-de-mujer-que-fallecio-en-dispensario-de-la-nueva-eps-en-cucuta-el-corazon-le-fallo/
25,2026-02-25T21:00:24.103165,Infobae,Influencer argentina amante de la música colombiana le dejó sentido mensaje a Pipe Peláez tras su concierto en Buenos Aires: “Una noche hermosa”,https://www.infobae.com/colombia/2026/02/25/gabriela-cuicchi-le-agradecio-al-colombiano-pipe-pelaez-luego-de-compartir-escenario-en-su-concierto-en-buenos-aires-una-noche-hermosa/
24,2026-02-25T21:00:22.850653,Infobae,La DEA habría confirmado planes del atentado terrorista para elecciones de marzo: advertencia hace más de un mes a las autoridades locales,https://www.infobae.com/colombia/2026/02/25/la-dea-habria-confirmado-planes-del-atentado-terrorista-para-elecciones-de-marzo-advertencia-hace-mas-de-un-mes-a-las-autoridades-locales/
23,2026-02-25T18:43:48.480805,Clarín,Hallazgo científico en Argentina: el dinosaurio del tamaño de un gallo que reescribe la historia evolutiva,https://www.clarin.com/sociedad/hallazgo-cientifico-argentina-dinosaurio-tamano-gallo-reescribe-historia-evolutiva_0_zbF8FVq9wD.html
22,2026-02-25T16:38:18.015574,La Nación,El Gobierno paga US$ 33 millones a Estados Unidos para la instrucción a los pilotos de los F-16 comprados a Dinamarca,https://www.lanacion.com.ar/politica/el-gobierno-paga-us-33-millones-a-estados-unidos-para-la-instruccion-a-los-pilotos-de-los-f-16-nid25022026/
21,2026-02-25T16:38:12.933767,La Nación,"Javier Milei, en vivo: las últimas medidas del Gobierno",https://www.lanacion.com.ar/politica/javier-milei-en-vivo-las-ultimas-medidas-del-gobierno-nid25022026/
20,2026-02-25T11:11:46.070084,Ámbito,Ya es oficial: la Argentina pagará u$s33 millones a EEUU para entrenar a los pilotos de F-16,https://www.ambito.com/politica/ya-es-oficial-la-argentina-pagara-us33-millones-eeuu-entrenar-los-pilotos-f-16-n6249201
19,2026-02-25T10:11:30.267566,Infobae,Declaración de Roy Barreras genera tensión en la izquierda tras críticas sobre “perseguir presidentes”,https://www.infobae.com/colombia/2026/02/25/declaracion-de-roy-barreras-genera-tension-en-la-izquierda-tras-criticas-sobre-perseguir-presidentes/
