id,fecha,medio,titulo,url
377,2026-03-12T15:10:53.338876,La Nación,Decenas de vuelos podrían verse afectados por un paro de ATE en más de 27 aeropuertos del país,https://www.lanacion.com.ar/politica/ate-anuncio-un-paro-de-una-semana-en-mas-de-27-aeropuertos-y-podria-afectar-a-los-vuelos-nid12032026/
376,2026-03-12T15:10:52.938351,La Nación,Revelan los detalles del vuelo privado que tomó Manuel Adorni con su familia en el feriado de carnaval,https://www.lanacion.com.ar/politica/revelan-los-detalles-del-vuelo-privado-que-tomo-manuel-adorni-con-su-familia-en-el-feriado-de-nid11032026/
375,2026-03-12T15:10:52.696984,La Nación,"Quién es Marcelo Grandio, el amigo de Adorni y conductor de TV Pública que figura en el vuelo privado a Punta del Este",https://www.lanacion.com.ar/politica/quien-es-marcelo-grandio-el-amigo-de-adorni-y-conductor-de-tv-publica-que-tambien-figura-en-el-vuelo-nid12032026/
374,2026-03-12T15:10:46.042572,La Nación,"Quién es Federico Pelli, el diputado libertario agredido por el chofer de Darío Monteros, ministro de Interior de Jaldo",https://www.lanacion.com.ar/politica/quien-es-federico-pelli-el-diputado-libertario-agredido-por-el-chofer-de-dario-monteros-ministro-de-nid12032026/
373,2026-03-12T15:10:41.297154,La Nación,Manuel Adorni cerró Argentina Week acompañado por su esposa y con un mensaje a los empresarios,https://www.lanacion.com.ar/politica/adorni-cerro-el-argentina-week-en-el-consulado-argentino-un-vaticinio-politico-la-compania-de-su-nid12032026/
372,2026-03-12T15:10:40.663792,La Nación,Video: violento ataque de un puntero peronista a un diputado de La Libertad Avanza en Tucumán,https://www.lanacion.com.ar/politica/video-violento-ataque-de-un-puntero-peronista-a-un-diputado-de-la-libertad-avanza-en-tucuman-nid12032026/
371,2026-03-12T15:10:40.262333,La Nación,"La declaración de Chiqui Tapia, en vivo: el presidente de AFA se presenta hoy en la Justicia",https://www.lanacion.com.ar/politica/la-declaracion-de-chiqui-tapia-en-vivo-el-presidente-de-afa-se-presenta-hoy-en-la-justicia-nid12032026/
370,2026-03-12T15:10:36.808570,La Nación,La interna se traslada a la Justicia: Villarruel denunció a Petri por calumnias e injurias tras tildarla de “golpista”,https://www.lanacion.com.ar/politica/la-interna-se-traslada-a-la-justicia-villarruel-denuncio-a-petri-por-calumnias-e-injurias-tras-nid12032026/
369,2026-03-12T15:10:34.376888,La Nación,"Las insólitas justificaciones y furcios del amigo de Adorni: “Lo pagó él con plata del Estado, me lo pagó a mí y tengo el recibo del recibo”",https://www.lanacion.com.ar/politica/las-insolitas-justificaciones-y-furcios-del-amigo-de-adorni-envuelto-en-el-escandalo-del-vuelo-nid12032026/
368,2026-03-12T15:10:33.909584,La Nación,En fotos y videos: así fue la caótica llegada de “Chiqui” Tapia a tribunales por presunta evasión en la AFA,https://www.lanacion.com.ar/politica/en-fotos-y-videos-asi-fue-la-caotica-llegada-de-chiqui-tapia-a-tribunales-por-presunta-evasion-en-la-nid12032026/
367,2026-03-12T15:10:33.462326,La Nación,Milei viaja a España para participar de un foro ultraliberal organizado por expertos en criptomonedas,https://www.lanacion.com.ar/politica/milei-viaja-a-espana-para-participar-de-un-foro-ultraliberal-organizado-por-expertos-en-nid12032026/
366,2026-03-12T15:10:20.253428,Infobae,Pacto Histórico habría pagado cerca de $3.000 millones a empresa del manager de Doctor Krápula para publicidad electoral,https://www.infobae.com/colombia/2026/03/11/pacto-historico-habria-pagado-cerca-de-3000-millones-a-empresa-del-manager-de-doctor-krapula-para-ayudar-en-publicidad/
365,2026-03-12T14:11:26.238020,Ámbito,Causa ANDIS: citaron a indagatoria al jefe de sistemas de la droguería Suizo Argentina,https://www.ambito.com/politica/causa-andis-citaron-indagatoria-al-jefe-sistemas-la-drogueria-suizo-argentina-n6255090
364,2026-03-12T14:11:26.061046,Ámbito,Legislatura porteña: el PJ y LLA presionan al PRO por más peso en comisiones clave,https://www.ambito.com/politica/legislatura-portena-el-pj-y-lla-presionan-al-pro-mas-peso-comisiones-clave-n6254875
363,2026-03-12T14:11:24.708885,Ámbito,Victoria Villarruel denunció a Luis Petri por atentado contra el orden público y calumnias,https://www.ambito.com/politica/victoria-villarruel-denuncio-luis-petri-atentado-contra-el-orden-publico-y-calumnias-n6255157
362,2026-03-12T14:10:41.035042,Infobae,Por qué Álvaro Uribe comparó a María Corina Machado con Paloma Valencia en medio de una charla en Harvard Business School: “Está en lo correcto”,https://www.infobae.com/colombia/2026/03/12/por-que-alvaro-uribe-comparo-a-maria-corina-machado-con-paloma-valencia-en-medio-de-una-charla-en-harvard-business-school-esta-en-lo-correcto/
361,2026-03-12T13:09:03.273016,El Intransigente,Victoria Villarruel denunció a Luis Petri por «calumnias e injurias» tras acusarla de «golpista»,https://elintransigente.com/2026/03/victoria-villarruel-denuncio-a-luis-petri-por-calumnias-e-injurias/
360,2026-03-12T13:08:20.902707,Infobae,"Paloma Valencia respondió las críticas de Petro por prometer “querer” a los petristas: “Vengo de una familia donde había liberales, comunistas y rojistas”",https://www.infobae.com/colombia/2026/03/12/paloma-valencia-respondio-a-petro-tras-las-criticas-por-prometer-querer-a-los-petristas-menciono-la-ideologia-politica-de-su-esposo/
359,2026-03-12T02:51:39.955890,Ámbito,"Victoria Villarruel tomó distancia del aumento de sueldos en el Senado: ""No decido cuánto cobran""",https://www.ambito.com/politica/victoria-villarruel-tomo-distancia-del-aumento-sueldos-el-senado-no-decido-cuanto-cobran-n6254996
